time,local_time,temperature,weekly temperature,,weekly temperature,,temperature,,daily,,,,
2019/4/17 11:00,2019/4/17 12:00,15.531,,,11.76954167,,15.531,A,10.57948,,,,
2019/4/17 12:00,2019/4/17 13:00,16.189,,,11.76954167,,16.189,A,10.57948,,,,
2019/4/17 13:00,2019/4/17 14:00,16.585,,,11.76954167,,16.585,A,10.57948,,,,
2019/4/17 14:00,2019/4/17 15:00,16.894,,,11.76954167,,16.894,A,10.57948,,,,
2019/4/17 15:00,2019/4/17 16:00,16.91,,,11.76954167,,16.91,A,10.57948,,,,
2019/4/17 16:00,2019/4/17 17:00,16.456,,,11.76954167,,16.456,A,10.57948,,,,
2019/4/17 17:00,2019/4/17 18:00,14.846,,,11.76954167,,14.846,A,10.57948,,,,
2019/4/17 18:00,2019/4/17 19:00,11.875,,,11.76954167,,11.875,A,10.57948,,,,
2019/4/17 19:00,2019/4/17 20:00,10.058,,,11.76954167,,10.058,A,10.57948,,,,
2019/4/17 20:00,2019/4/17 21:00,9.254,,,11.76954167,,9.254,A,10.57948,,,,
2019/4/17 21:00,2019/4/17 22:00,8.268,,,11.76954167,,8.268,A,10.57948,,,,
2019/4/17 22:00,2019/4/17 23:00,7.391,,,11.76954167,,7.391,A,10.57948,,,,
2019/4/17 23:00,2019/4/18 0:00,7.33,,,11.76954167,,7.33,A,10.57948,,,,
2019/4/18 0:00,2019/4/18 1:00,7.206,,,11.76954167,,7.206,A,10.57948,,,,
2019/4/18 1:00,2019/4/18 2:00,7.053,,,11.76954167,,7.053,A,10.57948,,,,
2019/4/18 2:00,2019/4/18 3:00,6.899,,,11.76954167,,6.899,A,10.57948,,,,
2019/4/18 3:00,2019/4/18 4:00,6.881,,,11.76954167,,6.881,A,10.57948,,,,
2019/4/18 4:00,2019/4/18 5:00,6.764,,,11.76954167,,6.764,A,10.57948,,,,
2019/4/18 5:00,2019/4/18 6:00,6.925,,,11.76954167,,6.925,A,10.57948,,,,
2019/4/18 6:00,2019/4/18 7:00,8.09,,,11.76954167,,8.09,A,10.57948,,,,
2019/4/18 7:00,2019/4/18 8:00,9.401,,,11.76954167,,9.401,B,11.2302,,,,
2019/4/18 8:00,2019/4/18 9:00,11.112,,,11.76954167,,11.112,B,11.2302,,,,
2019/4/18 9:00,2019/4/18 10:00,13.105,,,11.76954167,,13.105,B,11.2302,,,,
2019/4/18 10:00,2019/4/18 11:00,15.206,,,11.76954167,,15.206,B,11.2302,,,,
2019/4/18 11:00,2019/4/18 12:00,16.598,,,11.76954167,,16.598,B,11.2302,,,,
2019/4/18 12:00,2019/4/18 13:00,17.487,,,11.76954167,,17.487,B,11.2302,,,,
2019/4/18 13:00,2019/4/18 14:00,17.947,,,11.76954167,,17.947,B,11.2302,,,,
2019/4/18 14:00,2019/4/18 15:00,17.966,,,11.76954167,,17.966,B,11.2302,,,,
2019/4/18 15:00,2019/4/18 16:00,17.629,,,11.76954167,,17.629,B,11.2302,,,,
2019/4/18 16:00,2019/4/18 17:00,16.747,,,11.76954167,,16.747,B,11.2302,,,,
2019/4/18 17:00,2019/4/18 18:00,15.049,,,11.76954167,,15.049,B,11.2302,,,,
2019/4/18 18:00,2019/4/18 19:00,12.851,,,11.76954167,,12.851,B,11.2302,,,,
2019/4/18 19:00,2019/4/18 20:00,11.216,,,11.76954167,,11.216,B,11.2302,,,,
2019/4/18 20:00,2019/4/18 21:00,10.369,,,11.76954167,,10.369,B,11.2302,,,,
2019/4/18 21:00,2019/4/18 22:00,9.366,,,11.76954167,,9.366,B,11.2302,,,,
2019/4/18 22:00,2019/4/18 23:00,8.447,,,11.76954167,,8.447,B,11.2302,,,,
2019/4/18 23:00,2019/4/19 0:00,7.697,,,11.76954167,,7.697,B,11.2302,,,,
2019/4/19 0:00,2019/4/19 1:00,7.058,,,11.76954167,,7.058,B,11.2302,,,,
2019/4/19 1:00,2019/4/19 2:00,6.539,,,11.76954167,,6.539,B,11.2302,,,,
2019/4/19 2:00,2019/4/19 3:00,6.081,,,11.76954167,,6.081,B,11.2302,,,,
2019/4/19 3:00,2019/4/19 4:00,5.548,,,11.76954167,,5.548,B,11.2302,,,,
2019/4/19 4:00,2019/4/19 5:00,5.484,,,11.76954167,,5.484,B,11.2302,,,,
2019/4/19 5:00,2019/4/19 6:00,6.031,,,11.76954167,,6.031,B,11.2302,,,,
2019/4/19 6:00,2019/4/19 7:00,7.177,,,11.76954167,,7.177,B,11.2302,,,,
2019/4/19 7:00,2019/4/19 8:00,8.644,,,11.76954167,,8.644,B,11.2302,,,,
2019/4/19 8:00,2019/4/19 9:00,11.411,,,11.76954167,,11.411,A,12.3852,,,,
2019/4/19 9:00,2019/4/19 10:00,14.213,,,11.76954167,,14.213,A,12.3852,,,,
2019/4/19 10:00,2019/4/19 11:00,16.768,,,11.76954167,,16.768,A,12.3852,,,,
2019/4/19 11:00,2019/4/19 12:00,18.697,,,11.76954167,,18.697,A,12.3852,,,,
2019/4/19 12:00,2019/4/19 13:00,19.958,,,11.76954167,,19.958,A,12.3852,,,,
2019/4/19 13:00,2019/4/19 14:00,20.538,,,11.76954167,,20.538,A,12.3852,,,,
2019/4/19 14:00,2019/4/19 15:00,20.719,,,11.76954167,,20.719,A,12.3852,,,,
2019/4/19 15:00,2019/4/19 16:00,20.595,,,11.76954167,,20.595,A,12.3852,,,,
2019/4/19 16:00,2019/4/19 17:00,19.986,,,11.76954167,,19.986,A,12.3852,,,,
2019/4/19 17:00,2019/4/19 18:00,18.199,,,11.76954167,,18.199,A,12.3852,,,,
2019/4/19 18:00,2019/4/19 19:00,14.708,,,11.76954167,,14.708,A,12.3852,,,,
2019/4/19 19:00,2019/4/19 20:00,12.27,,,11.76954167,,12.27,A,12.3852,,,,
2019/4/19 20:00,2019/4/19 21:00,11.169,,,11.76954167,,11.169,A,12.3852,,,,
2019/4/19 21:00,2019/4/19 22:00,10.056,,,11.76954167,,10.056,A,12.3852,,,,
2019/4/19 22:00,2019/4/19 23:00,9.004,,,11.76954167,,9.004,A,12.3852,,,,
2019/4/19 23:00,2019/4/20 0:00,8.123,,,11.76954167,,8.123,A,12.3852,,,,
2019/4/20 0:00,2019/4/20 1:00,7.345,,,11.76954167,,7.345,A,12.3852,,,,
2019/4/20 1:00,2019/4/20 2:00,6.625,,,11.76954167,,6.625,A,12.3852,,,,
2019/4/20 2:00,2019/4/20 3:00,5.948,,,11.76954167,,5.948,A,12.3852,,,,
2019/4/20 3:00,2019/4/20 4:00,5.318,,,11.76954167,,5.318,A,12.3852,,,,
2019/4/20 4:00,2019/4/20 5:00,4.677,,,11.76954167,,4.677,A,12.3852,,,,
2019/4/20 5:00,2019/4/20 6:00,4.845,,,11.76954167,,4.845,A,12.3852,,,,
2019/4/20 6:00,2019/4/20 7:00,7.27,,,11.76954167,,7.27,A,12.3852,,,,
2019/4/20 7:00,2019/4/20 8:00,9.256,,,11.76954167,,9.256,A,12.3852,,,,
2019/4/20 8:00,2019/4/20 9:00,11.932,,,11.76954167,,11.932,A,12.3852,,,,
2019/4/20 9:00,2019/4/20 10:00,15.419,,,11.76954167,,15.419,B,13.0792,,,,
2019/4/20 10:00,2019/4/20 11:00,17.79,,,11.76954167,,17.79,B,13.0792,,,,
2019/4/20 11:00,2019/4/20 12:00,19.262,,,11.76954167,,19.262,B,13.0792,,,,
2019/4/20 12:00,2019/4/20 13:00,20.207,,,11.76954167,,20.207,B,13.0792,,,,
2019/4/20 13:00,2019/4/20 14:00,20.789,,,11.76954167,,20.789,B,13.0792,,,,
2019/4/20 14:00,2019/4/20 15:00,21.029,,,11.76954167,,21.029,B,13.0792,,,,
2019/4/20 15:00,2019/4/20 16:00,21.042,,,11.76954167,,21.042,B,13.0792,,,,
2019/4/20 16:00,2019/4/20 17:00,20.517,,,11.76954167,,20.517,B,13.0792,,,,
2019/4/20 17:00,2019/4/20 18:00,18.849,,,11.76954167,,18.849,B,13.0792,,,,
2019/4/20 18:00,2019/4/20 19:00,15.315,,,11.76954167,,15.315,B,13.0792,,,,
2019/4/20 19:00,2019/4/20 20:00,12.825,,,11.76954167,,12.825,B,13.0792,,,,
2019/4/20 20:00,2019/4/20 21:00,11.479,,,11.76954167,,11.479,B,13.0792,,,,
2019/4/20 21:00,2019/4/20 22:00,10.253,,,11.76954167,,10.253,B,13.0792,,,,
2019/4/20 22:00,2019/4/20 23:00,9.146,,,11.76954167,,9.146,B,13.0792,,,,
2019/4/20 23:00,2019/4/21 0:00,8.204,,,11.76954167,,8.204,B,13.0792,,,,
2019/4/21 0:00,2019/4/21 1:00,7.488,,,11.76954167,,7.488,B,13.0792,,,,
2019/4/21 1:00,2019/4/21 2:00,6.981,,,11.76954167,,6.981,B,13.0792,,,,
2019/4/21 2:00,2019/4/21 3:00,6.44,,,11.76954167,,6.44,B,13.0792,,,,
2019/4/21 3:00,2019/4/21 4:00,5.845,,,11.76954167,,5.845,B,13.0792,,,,
2019/4/21 4:00,2019/4/21 5:00,5.221,,,11.76954167,,5.221,B,13.0792,,,,
2019/4/21 5:00,2019/4/21 6:00,5.235,,,11.76954167,,5.235,B,13.0792,,,,
2019/4/21 6:00,2019/4/21 7:00,8.1,,,11.76954167,,8.1,B,13.0792,,,,
2019/4/21 7:00,2019/4/21 8:00,10.307,,,11.76954167,,10.307,B,13.0792,,,,
2019/4/21 8:00,2019/4/21 9:00,12.745,,,11.76954167,,12.745,B,13.0792,,,,
2019/4/21 9:00,2019/4/21 10:00,16.492,,,11.76954167,,16.492,B,13.0792,,,,
2019/4/21 10:00,2019/4/21 11:00,18.586,,,11.76954167,,18.586,A,13.1416,,,,
2019/4/21 11:00,2019/4/21 12:00,19.625,,,11.76954167,,19.625,A,13.1416,,,,
2019/4/21 12:00,2019/4/21 13:00,20.387,,,11.76954167,,20.387,A,13.1416,,,,
2019/4/21 13:00,2019/4/21 14:00,20.871,,,11.76954167,,20.871,A,13.1416,,,,
2019/4/21 14:00,2019/4/21 15:00,21.042,,,11.76954167,,21.042,A,13.1416,,,,
2019/4/21 15:00,2019/4/21 16:00,20.903,,,11.76954167,,20.903,A,13.1416,,,,
2019/4/21 16:00,2019/4/21 17:00,20.623,,,11.76954167,,20.623,A,13.1416,,,,
2019/4/21 17:00,2019/4/21 18:00,19.247,,,11.76954167,,19.247,A,13.1416,,,,
2019/4/21 18:00,2019/4/21 19:00,15.6,,,11.76954167,,15.6,A,13.1416,,,,
2019/4/21 19:00,2019/4/21 20:00,12.683,,,11.76954167,,12.683,A,13.1416,,,,
2019/4/21 20:00,2019/4/21 21:00,11.365,,,11.76954167,,11.365,A,13.1416,,,,
2019/4/21 21:00,2019/4/21 22:00,10.062,,,11.76954167,,10.062,A,13.1416,,,,
2019/4/21 22:00,2019/4/21 23:00,8.754,,,11.76954167,,8.754,A,13.1416,,,,
2019/4/21 23:00,2019/4/22 0:00,7.612,,,11.76954167,,7.612,A,13.1416,,,,
2019/4/22 0:00,2019/4/22 1:00,6.718,,,11.76954167,,6.718,A,13.1416,,,,
2019/4/22 1:00,2019/4/22 2:00,6.055,,,11.76954167,,6.055,A,13.1416,,,,
2019/4/22 2:00,2019/4/22 3:00,5.577,,,11.76954167,,5.577,A,13.1416,,,,
2019/4/22 3:00,2019/4/22 4:00,5.232,,,11.76954167,,5.232,A,13.1416,,,,
2019/4/22 4:00,2019/4/22 5:00,4.985,,,11.76954167,,4.985,A,13.1416,,,,
2019/4/22 5:00,2019/4/22 6:00,5.642,,,11.76954167,,5.642,A,13.1416,,,,
2019/4/22 6:00,2019/4/22 7:00,8.396,,,11.76954167,,8.396,A,13.1416,,,,
2019/4/22 7:00,2019/4/22 8:00,10.651,,,11.76954167,,10.651,A,13.1416,,,,
2019/4/22 8:00,2019/4/22 9:00,13.27,,,11.76954167,,13.27,A,13.1416,,,,
2019/4/22 9:00,2019/4/22 10:00,16.204,,,11.76954167,,16.204,A,13.1416,,,,
2019/4/22 10:00,2019/4/22 11:00,18.45,,,11.76954167,,18.45,A,13.1416,,,,
2019/4/22 11:00,2019/4/22 12:00,19.85,,,11.76954167,,19.85,B,14.24548,,,,
2019/4/22 12:00,2019/4/22 13:00,20.719,,,11.76954167,,20.719,B,14.24548,,,,
2019/4/22 13:00,2019/4/22 14:00,21.175,,,11.76954167,,21.175,B,14.24548,,,,
2019/4/22 14:00,2019/4/22 15:00,21.151,,,11.76954167,,21.151,B,14.24548,,,,
2019/4/22 15:00,2019/4/22 16:00,20.646,,,11.76954167,,20.646,B,14.24548,,,,
2019/4/22 16:00,2019/4/22 17:00,19.493,,,11.76954167,,19.493,B,14.24548,,,,
2019/4/22 17:00,2019/4/22 18:00,17.183,,,11.76954167,,17.183,B,14.24548,,,,
2019/4/22 18:00,2019/4/22 19:00,14.915,,,11.76954167,,14.915,B,14.24548,,,,
2019/4/22 19:00,2019/4/22 20:00,13.132,,,11.76954167,,13.132,B,14.24548,,,,
2019/4/22 20:00,2019/4/22 21:00,12.698,,,11.76954167,,12.698,B,14.24548,,,,
2019/4/22 21:00,2019/4/22 22:00,12.054,,,11.76954167,,12.054,B,14.24548,,,,
2019/4/22 22:00,2019/4/22 23:00,11.375,,,11.76954167,,11.375,B,14.24548,,,,
2019/4/22 23:00,2019/4/23 0:00,10.696,,,11.76954167,,10.696,B,14.24548,,,,
2019/4/23 0:00,2019/4/23 1:00,10.236,10.14688095,,10.14688095,,10.236,B,14.24548,,,,
2019/4/23 1:00,2019/4/23 2:00,9.732,,,10.14688095,,9.732,B,14.24548,,,,
2019/4/23 2:00,2019/4/23 3:00,9.09,,,10.14688095,,9.09,B,14.24548,,,,
2019/4/23 3:00,2019/4/23 4:00,8.407,,,10.14688095,,8.407,B,14.24548,,,,
2019/4/23 4:00,2019/4/23 5:00,7.738,,,10.14688095,,7.738,B,14.24548,,,,
2019/4/23 5:00,2019/4/23 6:00,7.825,,,10.14688095,,7.825,B,14.24548,,,,
2019/4/23 6:00,2019/4/23 7:00,9.524,,,10.14688095,,9.524,B,14.24548,,,,
2019/4/23 7:00,2019/4/23 8:00,11.176,,,10.14688095,,11.176,B,14.24548,,,,
2019/4/23 8:00,2019/4/23 9:00,13.568,,,10.14688095,,13.568,B,14.24548,,,,
2019/4/23 9:00,2019/4/23 10:00,16.264,,,10.14688095,,16.264,B,14.24548,,,,
2019/4/23 10:00,2019/4/23 11:00,18.142,,,10.14688095,,18.142,B,14.24548,,,,
2019/4/23 11:00,2019/4/23 12:00,19.348,,,10.14688095,,19.348,B,14.24548,,,,
2019/4/23 12:00,2019/4/23 13:00,20.225,,,10.14688095,,20.225,A,12.77284,,,,
2019/4/23 13:00,2019/4/23 14:00,20.606,,,10.14688095,,20.606,A,12.77284,,,,
2019/4/23 14:00,2019/4/23 15:00,20.396,,,10.14688095,,20.396,A,12.77284,,,,
2019/4/23 15:00,2019/4/23 16:00,19.562,,,10.14688095,,19.562,A,12.77284,,,,
2019/4/23 16:00,2019/4/23 17:00,18.24,,,10.14688095,,18.24,A,12.77284,,,,
2019/4/23 17:00,2019/4/23 18:00,16.253,,,10.14688095,,16.253,A,12.77284,,,,
2019/4/23 18:00,2019/4/23 19:00,14.053,,,10.14688095,,14.053,A,12.77284,,,,
2019/4/23 19:00,2019/4/23 20:00,12.091,,,10.14688095,,12.091,A,12.77284,,,,
2019/4/23 20:00,2019/4/23 21:00,10.883,,,10.14688095,,10.883,A,12.77284,,,,
2019/4/23 21:00,2019/4/23 22:00,10.017,,,10.14688095,,10.017,A,12.77284,,,,
2019/4/23 22:00,2019/4/23 23:00,9.535,,,10.14688095,,9.535,A,12.77284,,,,
2019/4/23 23:00,2019/4/24 0:00,9.066,,,10.14688095,,9.066,A,12.77284,,,,
2019/4/24 0:00,2019/4/24 1:00,8.652,,,10.14688095,,8.652,A,12.77284,,,,
2019/4/24 1:00,2019/4/24 2:00,8.233,,,10.14688095,,8.233,A,12.77284,,,,
2019/4/24 2:00,2019/4/24 3:00,7.614,,,10.14688095,,7.614,A,12.77284,,,,
2019/4/24 3:00,2019/4/24 4:00,7.496,,,10.14688095,,7.496,A,12.77284,,,,
2019/4/24 4:00,2019/4/24 5:00,7.512,,,10.14688095,,7.512,A,12.77284,,,,
2019/4/24 5:00,2019/4/24 6:00,7.775,,,10.14688095,,7.775,A,12.77284,,,,
2019/4/24 6:00,2019/4/24 7:00,8.901,,,10.14688095,,8.901,A,12.77284,,,,
2019/4/24 7:00,2019/4/24 8:00,10.783,,,10.14688095,,10.783,A,12.77284,,,,
2019/4/24 8:00,2019/4/24 9:00,13.104,,,10.14688095,,13.104,A,12.77284,,,,
2019/4/24 9:00,2019/4/24 10:00,14.769,,,10.14688095,,14.769,A,12.77284,,,,
2019/4/24 10:00,2019/4/24 11:00,15.297,,,10.14688095,,15.297,A,12.77284,,,,
2019/4/24 11:00,2019/4/24 12:00,14.567,,,10.14688095,,14.567,A,12.77284,,,,
2019/4/24 12:00,2019/4/24 13:00,13.691,,,10.14688095,,13.691,A,12.77284,,,,
2019/4/24 13:00,2019/4/24 14:00,13.58,,,10.14688095,,13.58,B,10.38568,,,,
2019/4/24 14:00,2019/4/24 15:00,13.684,,,10.14688095,,13.684,B,10.38568,,,,
2019/4/24 15:00,2019/4/24 16:00,13.413,,,10.14688095,,13.413,B,10.38568,,,,
2019/4/24 16:00,2019/4/24 17:00,12.647,,,10.14688095,,12.647,B,10.38568,,,,
2019/4/24 17:00,2019/4/24 18:00,11.639,,,10.14688095,,11.639,B,10.38568,,,,
2019/4/24 18:00,2019/4/24 19:00,10.387,,,10.14688095,,10.387,B,10.38568,,,,
2019/4/24 19:00,2019/4/24 20:00,8.981,,,10.14688095,,8.981,B,10.38568,,,,
2019/4/24 20:00,2019/4/24 21:00,8.405,,,10.14688095,,8.405,B,10.38568,,,,
2019/4/24 21:00,2019/4/24 22:00,8.027,,,10.14688095,,8.027,B,10.38568,,,,
2019/4/24 22:00,2019/4/24 23:00,7.644,,,10.14688095,,7.644,B,10.38568,,,,
2019/4/24 23:00,2019/4/25 0:00,7.298,,,10.14688095,,7.298,B,10.38568,,,,
2019/4/25 0:00,2019/4/25 1:00,7.099,,,10.14688095,,7.099,B,10.38568,,,,
2019/4/25 1:00,2019/4/25 2:00,7.111,,,10.14688095,,7.111,B,10.38568,,,,
2019/4/25 2:00,2019/4/25 3:00,7.491,,,10.14688095,,7.491,B,10.38568,,,,
2019/4/25 3:00,2019/4/25 4:00,8.034,,,10.14688095,,8.034,B,10.38568,,,,
2019/4/25 4:00,2019/4/25 5:00,8.731,,,10.14688095,,8.731,B,10.38568,,,,
2019/4/25 5:00,2019/4/25 6:00,9.082,,,10.14688095,,9.082,B,10.38568,,,,
2019/4/25 6:00,2019/4/25 7:00,9.71,,,10.14688095,,9.71,B,10.38568,,,,
2019/4/25 7:00,2019/4/25 8:00,10.436,,,10.14688095,,10.436,B,10.38568,,,,
2019/4/25 8:00,2019/4/25 9:00,11.459,,,10.14688095,,11.459,B,10.38568,,,,
2019/4/25 9:00,2019/4/25 10:00,12.454,,,10.14688095,,12.454,B,10.38568,,,,
2019/4/25 10:00,2019/4/25 11:00,13.084,,,10.14688095,,13.084,B,10.38568,,,,
2019/4/25 11:00,2019/4/25 12:00,13.285,,,10.14688095,,13.285,B,10.38568,,,,
2019/4/25 12:00,2019/4/25 13:00,13.056,,,10.14688095,,13.056,B,10.38568,,,,
2019/4/25 13:00,2019/4/25 14:00,12.905,,,10.14688095,,12.905,B,10.38568,,,,
2019/4/25 14:00,2019/4/25 15:00,12.462,,,10.14688095,,12.462,A,9.65668,,,,
2019/4/25 15:00,2019/4/25 16:00,12.094,,,10.14688095,,12.094,A,9.65668,,,,
2019/4/25 16:00,2019/4/25 17:00,11.796,,,10.14688095,,11.796,A,9.65668,,,,
2019/4/25 17:00,2019/4/25 18:00,11.206,,,10.14688095,,11.206,A,9.65668,,,,
2019/4/25 18:00,2019/4/25 19:00,10.086,,,10.14688095,,10.086,A,9.65668,,,,
2019/4/25 19:00,2019/4/25 20:00,8.441,,,10.14688095,,8.441,A,9.65668,,,,
2019/4/25 20:00,2019/4/25 21:00,7.595,,,10.14688095,,7.595,A,9.65668,,,,
2019/4/25 21:00,2019/4/25 22:00,7.031,,,10.14688095,,7.031,A,9.65668,,,,
2019/4/25 22:00,2019/4/25 23:00,6.785,,,10.14688095,,6.785,A,9.65668,,,,
2019/4/25 23:00,2019/4/26 0:00,6.759,,,10.14688095,,6.759,A,9.65668,,,,
2019/4/26 0:00,2019/4/26 1:00,6.731,,,10.14688095,,6.731,A,9.65668,,,,
2019/4/26 1:00,2019/4/26 2:00,6.726,,,10.14688095,,6.726,A,9.65668,,,,
2019/4/26 2:00,2019/4/26 3:00,6.53,,,10.14688095,,6.53,A,9.65668,,,,
2019/4/26 3:00,2019/4/26 4:00,6.709,,,10.14688095,,6.709,A,9.65668,,,,
2019/4/26 4:00,2019/4/26 5:00,6.635,,,10.14688095,,6.635,A,9.65668,,,,
2019/4/26 5:00,2019/4/26 6:00,6.793,,,10.14688095,,6.793,A,9.65668,,,,
2019/4/26 6:00,2019/4/26 7:00,7.503,,,10.14688095,,7.503,A,9.65668,,,,
2019/4/26 7:00,2019/4/26 8:00,9.278,,,10.14688095,,9.278,A,9.65668,,,,
2019/4/26 8:00,2019/4/26 9:00,11.228,,,10.14688095,,11.228,A,9.65668,,,,
2019/4/26 9:00,2019/4/26 10:00,12.447,,,10.14688095,,12.447,A,9.65668,,,,
2019/4/26 10:00,2019/4/26 11:00,13.102,,,10.14688095,,13.102,A,9.65668,,,,
2019/4/26 11:00,2019/4/26 12:00,13.248,,,10.14688095,,13.248,A,9.65668,,,,
2019/4/26 12:00,2019/4/26 13:00,13.287,,,10.14688095,,13.287,A,9.65668,,,,
2019/4/26 13:00,2019/4/26 14:00,13.478,,,10.14688095,,13.478,A,9.65668,,,,
2019/4/26 14:00,2019/4/26 15:00,13.467,,,10.14688095,,13.467,A,9.65668,,,,
2019/4/26 15:00,2019/4/26 16:00,13.339,,,10.14688095,,13.339,B,8.7142,,,,
2019/4/26 16:00,2019/4/26 17:00,12.487,,,10.14688095,,12.487,B,8.7142,,,,
2019/4/26 17:00,2019/4/26 18:00,11.622,,,10.14688095,,11.622,B,8.7142,,,,
2019/4/26 18:00,2019/4/26 19:00,10.514,,,10.14688095,,10.514,B,8.7142,,,,
2019/4/26 19:00,2019/4/26 20:00,9.123,,,10.14688095,,9.123,B,8.7142,,,,
2019/4/26 20:00,2019/4/26 21:00,8.259,,,10.14688095,,8.259,B,8.7142,,,,
2019/4/26 21:00,2019/4/26 22:00,7.944,,,10.14688095,,7.944,B,8.7142,,,,
2019/4/26 22:00,2019/4/26 23:00,8.414,,,10.14688095,,8.414,B,8.7142,,,,
2019/4/26 23:00,2019/4/27 0:00,8.357,,,10.14688095,,8.357,B,8.7142,,,,
2019/4/27 0:00,2019/4/27 1:00,6.86,,,10.14688095,,6.86,B,8.7142,,,,
2019/4/27 1:00,2019/4/27 2:00,6.267,,,10.14688095,,6.267,B,8.7142,,,,
2019/4/27 2:00,2019/4/27 3:00,6.282,,,10.14688095,,6.282,B,8.7142,,,,
2019/4/27 3:00,2019/4/27 4:00,6.135,,,10.14688095,,6.135,B,8.7142,,,,
2019/4/27 4:00,2019/4/27 5:00,6.063,,,10.14688095,,6.063,B,8.7142,,,,
2019/4/27 5:00,2019/4/27 6:00,6.105,,,10.14688095,,6.105,B,8.7142,,,,
2019/4/27 6:00,2019/4/27 7:00,6.443,,,10.14688095,,6.443,B,8.7142,,,,
2019/4/27 7:00,2019/4/27 8:00,6.965,,,10.14688095,,6.965,B,8.7142,,,,
2019/4/27 8:00,2019/4/27 9:00,7.921,,,10.14688095,,7.921,B,8.7142,,,,
2019/4/27 9:00,2019/4/27 10:00,8.626,,,10.14688095,,8.626,B,8.7142,,,,
2019/4/27 10:00,2019/4/27 11:00,9.253,,,10.14688095,,9.253,B,8.7142,,,,
2019/4/27 11:00,2019/4/27 12:00,9.81,,,10.14688095,,9.81,B,8.7142,,,,
2019/4/27 12:00,2019/4/27 13:00,10.103,,,10.14688095,,10.103,B,8.7142,,,,
2019/4/27 13:00,2019/4/27 14:00,10.287,,,10.14688095,,10.287,B,8.7142,,,,
2019/4/27 14:00,2019/4/27 15:00,10.304,,,10.14688095,,10.304,B,8.7142,,,,
2019/4/27 15:00,2019/4/27 16:00,10.372,,,10.14688095,,10.372,B,8.7142,,,,
2019/4/27 16:00,2019/4/27 17:00,10.029,,,10.14688095,,10.029,A,8.8622,,,,
2019/4/27 17:00,2019/4/27 18:00,9.335,,,10.14688095,,9.335,A,8.8622,,,,
2019/4/27 18:00,2019/4/27 19:00,8.407,,,10.14688095,,8.407,A,8.8622,,,,
2019/4/27 19:00,2019/4/27 20:00,7.447,,,10.14688095,,7.447,A,8.8622,,,,
2019/4/27 20:00,2019/4/27 21:00,6.926,,,10.14688095,,6.926,A,8.8622,,,,
2019/4/27 21:00,2019/4/27 22:00,6.635,,,10.14688095,,6.635,A,8.8622,,,,
2019/4/27 22:00,2019/4/27 23:00,6.396,,,10.14688095,,6.396,A,8.8622,,,,
2019/4/27 23:00,2019/4/28 0:00,6.262,,,10.14688095,,6.262,A,8.8622,,,,
2019/4/28 0:00,2019/4/28 1:00,6.04,,,10.14688095,,6.04,A,8.8622,,,,
2019/4/28 1:00,2019/4/28 2:00,5.65,,,10.14688095,,5.65,A,8.8622,,,,
2019/4/28 2:00,2019/4/28 3:00,5.338,,,10.14688095,,5.338,A,8.8622,,,,
2019/4/28 3:00,2019/4/28 4:00,5.227,,,10.14688095,,5.227,A,8.8622,,,,
2019/4/28 4:00,2019/4/28 5:00,5.362,,,10.14688095,,5.362,A,8.8622,,,,
2019/4/28 5:00,2019/4/28 6:00,5.577,,,10.14688095,,5.577,A,8.8622,,,,
2019/4/28 6:00,2019/4/28 7:00,6.053,,,10.14688095,,6.053,A,8.8622,,,,
2019/4/28 7:00,2019/4/28 8:00,7.13,,,10.14688095,,7.13,A,8.8622,,,,
2019/4/28 8:00,2019/4/28 9:00,8.807,,,10.14688095,,8.807,A,8.8622,,,,
2019/4/28 9:00,2019/4/28 10:00,10.403,,,10.14688095,,10.403,A,8.8622,,,,
2019/4/28 10:00,2019/4/28 11:00,11.685,,,10.14688095,,11.685,A,8.8622,,,,
2019/4/28 11:00,2019/4/28 12:00,12.625,,,10.14688095,,12.625,A,8.8622,,,,
2019/4/28 12:00,2019/4/28 13:00,13.539,,,10.14688095,,13.539,A,8.8622,,,,
2019/4/28 13:00,2019/4/28 14:00,14.088,,,10.14688095,,14.088,A,8.8622,,,,
2019/4/28 14:00,2019/4/28 15:00,14.367,,,10.14688095,,14.367,A,8.8622,,,,
2019/4/28 15:00,2019/4/28 16:00,14.319,,,10.14688095,,14.319,A,8.8622,,,,
2019/4/28 16:00,2019/4/28 17:00,13.908,,,10.14688095,,13.908,A,8.8622,,,,
2019/4/28 17:00,2019/4/28 18:00,12.989,,,10.14688095,,12.989,B,10.1744,,,,
2019/4/28 18:00,2019/4/28 19:00,11.317,,,10.14688095,,11.317,B,10.1744,,,,
2019/4/28 19:00,2019/4/28 20:00,9.664,,,10.14688095,,9.664,B,10.1744,,,,
2019/4/28 20:00,2019/4/28 21:00,8.991,,,10.14688095,,8.991,B,10.1744,,,,
2019/4/28 21:00,2019/4/28 22:00,8.425,,,10.14688095,,8.425,B,10.1744,,,,
2019/4/28 22:00,2019/4/28 23:00,7.831,,,10.14688095,,7.831,B,10.1744,,,,
2019/4/28 23:00,2019/4/29 0:00,7.202,,,10.14688095,,7.202,B,10.1744,,,,
2019/4/29 0:00,2019/4/29 1:00,6.635,,,10.14688095,,6.635,B,10.1744,,,,
2019/4/29 1:00,2019/4/29 2:00,6.189,,,10.14688095,,6.189,B,10.1744,,,,
